questao,gabarito,enunciado,alternativas
27,E,"Sinhá Se a dona se banhouEu não estava láPor Deus Nosso SenhorEu não olhei SinháEstava lá na roçaSou de olhar ninguémNão tenho mais cobiçaNem enxergo bem Para que me pôr no tronco Para que me aleijarEu juro a vosmecêQue nunca vi Sinhá[…]Por que talhar meu corpoEu não olhei SinháPara que que vosmincêMeus olhos vai furarEu choro em iorubáMas oro por JesusPara que que vassuncêMe tira a luz. CHICO BUAROUE; JOÃO BOSCO. Chico . Rio de Janeiro: Biscoito Fino, 2011 (fragmento). No fragmento da letra da canção, o vocabulário empregado e a situação retratada são relevantes para opatrimônio linguístico e identitário do país, na medida emque ","['remetem à violência física e simbólica contra os povos escravizados. ', 'valorizam as influências da cultura africana sobre a música nacional. ', 'relativizam o sincretismo constitutivo das práticas religiosas brasileiras. ', 'narram os infortúnios da relação amorosa entre membros de classes sociais diferentes. ', 'problematizam as diferentes visões de mundo na sociedade durante o período colonial. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211Resolução O vocabulário empregado (“Sinhá”, “vosmecê”, “vosmincê”, “iorubá”, “vassuncê”) exemplifica opatrimônio linguístico e a condição subalterna dosescravos. Os versos “Para que me pôr no tronco”,“Por que talhar meu corpo” e “Meus olhos vai furar”demonstram a violência praticada contra os povosescravizados. Resposta: AA EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
28,B,Disponível em www.deskgram.org. Acesso em: 12 dez. 2018 (adaptado). A associação entre o texto verbal e as imagens da garrafa e do cão configura recurso expressivo que busca,"['estimular denúncias de maus-tratos contra animais.', 'desvincular o conceito de descarte da ideia de negligência. ', 'incentivar campanhas de adoção de animais em situação de rua. ', 'sensibilizar o público em relação ao abandono de animais domésticos. ', 'alertar a população sobre as sanções legais acerca de uma prática criminosa. Resolução A frase final, na publicidade institucional, “Abandonoé crime” ratifica o conteúdo do texto verbal e o do nãoverbal que buscam atingir a sensibilidade do públicopara que não se abandonem animais de estimação. Resposta: DD EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
29,C,"HENFIL. Disponível em: https://medium.com. Acesso em: 29 out. 2018 (adaptado). Nessa tirinha, produzida na década de 1970, os recursos verbais e não verbais sinalizam a finalidade de","['reforçar a luta por direitos civis.', 'explicitar a autonomia feminina.', 'ironizar as condições de igualdade.', 'estimular a abdicação da vida social.', 'criticar as obrigações da maternidade. Resolução Na tira de Henfil, nota-se que a mulher que vai tor - nar-se mãe pretende renunciar à vida social, aosprojetos individuais para se dedicar integralmente aofilho. Esse papel de total doação existencial à criançacabe à mãe, não ao pai. Há, portanto, ironia emrelação às condições de igualdade entre os gêneros. Resposta: CC EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
30,E,"A crise dos refugiados imortalizada para sempre no fundo do mar TAYLOR, J. C. A balsa de Lampedusa. lnstalação. Museu Atlântico, Lanzarote, Canárias, 2016 (detalhe). A balsa de Lampedusa , nome da obra do artista britânico Jason de Caires Taylor, é uma das instalaçõescriadas por ele para compor o acervo do primeiro museusubmarino da Europa, o Museu Atlântico, localizado emLanzarote, uma das ilhas do arquipélago das Canárias. Lampedusa é o nome da ilha italiana onde a grande maioria dos refugiados que saem da África ou de paísescomo Síria, Líbano e Iraque tenta chegar para conseguirasilo no continente europeu. As esculturas do Museu Atlântico ficam a 14 metros de profundidade nas águas cristalinas de Lanzarote. Na balsa, estão dez pessoas. Todas têm no rosto a expressão do abandono. Entre elas, há algumas crianças.Uma delas, uma menina debruçada sobre a beira do bote,olha sem esperança o horizonte. A imagem é tão forte quedispensa qualquer palavra. Exatamente o papel da arte. Disponível em: http://conexaoplaneta.com.br. Acesso em: 22 jun. 2019 (adaptado). Além de apresentar ao público a obra A balsa de Lampedusa , essa reportagem cumpre, paralelamente, a função de chamar a atenção para ","['a ilha de Lanzarote, localizada no arquipélago das Canárias, com vocação para o turismo. ', 'as muitas vidas perdidas nas travessias marítimas em embarcações precárias ao longo dos séculos. ', 'a inovação relativa à construção de um museu no fundo do mar, que só pode ser visitado pormergulhadores. ', 'a construção do museu submarino como um memorial para as centenas de imigrantes mortos nas travessiaspelo mar. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211', 'a arte como perpetuadora de episódios marcantes da humanidade que têm de ser relembrados para que nãotornem a acontecer. Resolução A reportagem sobre a obra A balsa de Lampedusa , além de fazer um comentário sobre a escultura,cumpre, paralelamente, a função de chamar a atençãopara a arte como perpetuadora de episódiosmarcantes e trágicos da humanidade que têm de serrelembrados para que não tornem a acontecer, comoaponta o título do texto “A crise dos refugiadosimortalizada para sempre no fundo do mar”. Resposta: EE EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
31,A,"Disponível em: https://g1.globo.com. Acesso em: 10 jun. 2019 (adaptado). No texto, os recursos verbais e não verbais empregados têm por objetivo ","['divulgar informações científicas sobre o uso indiscriminado de aparelhos celulares. ', 'influenciar o leitor a mudar atitudes e hábitos considerados prejudiciais às crianças. ', 'relacionar o uso da tecnologia aos efeitos decorrentes da falta de exercícios físicos. ', 'indicar medidas eficazes para desestimular utilização de telefones pelo público infantil. ', 'sugerir aos pais e responsáveis a substituição de dispositivos móveis por atividades lúdicas. Resolução Os recursos verbais e não verbais empregados no textotêm por objetivo influenciar o leitor a mudar atitudese hábitos considerados prejudiciais às crianças, comodemonstra o infográfico. Resposta: BB EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
32,D,"Singular ocorrência — Há ocorrências bem singulares. Está vendo aquela dama que vai entrando na igreja da Cruz? Parou agora noquadro para dar uma esmola. — De preto?— Justamente; lá vai entrando; entrou.— Não ponha mais na carta. Esse olhar está dizendo que a dama é uma recordação de outro tempo, e não há deser muito tempo, a julgar pelo corpo: é moça de truz. — Deve ter quarenta e seis anos.— Ah! conservada. Vamos lá; deixe de olhar para o chão e conte-me tudo. Está viúva, naturalmente? — Não.— Bem; o marido ainda vive. É velho?— Não é casada.— Solteira?— Assim, assim. Deve chamar-se hoje D. Maria de tal. Em 1860 florescia com o nome familiar de Marocas. Nãoera costureira, nem proprietária, nem mestra de meninas;vá excluindo as profissões e chegará lá. Morava na Ruado Sacramento. Já então era esbelta, e, seguramente, maislinda do que hoje; modos sérios, linguagem limpa. ASSIS, M. Machado de Assis: seus 30 melhores contos, Rio de Janeiro: Aguillar, 1961. No diálogo, descortinam-se aspectos da condição da mulher em meados do século XIX. O ponto de vista dospersonagens manifesta conceitos segundo os quais amulher ","['encontra um modo de dignificar-se na prática da caridade. ', 'preserva a aparência jovem conforme seu estilo de vida. ', 'condiciona seu bem-estar à estabilidade do casamento.', 'tem sua identidade e seu lugar referendados pelo homem. ', 'renuncia à sua participação no mercado de trabalho. Resolução As duas personagens que dialogam, na descrição da figura feminina, orientam-se pelo estado civil dela –se é casada, viúva ou solteira. Dessa forma, a identi -dade que essa mulher possui, assim como o lugar queocupa na sociedade são “referendados pelo homem”. Resposta: DD EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
33,A,"Que tal transformar a internet em palco para a dança? O coreógrafo e bailarino Didier Mulleras se destaca como um dos criadores que descobriram a dança de outro pontode vista. Mini@tures é uma experiência emblemática entre movimento, computador, internet e vídeo. Com osrecursos da computação gráfica, a dança das miniaturaspode caber na palma da mão. Pelo fato de usar a internetcomo palco, o processo de criação das miniaturas dedança levou em consideração os limites de tempo dedownload e o tamanho de arquivo, para que um númeromaior de “espectadores” pudesse assistir. A graça dasminiaturas está justamente na contaminação entre mídias:corpo/dança/computação gráfica/internet. De fato, é a rede que faz a maior diferença nesse grupo. Mini@tures explora uma nova dimensão que descobre o espaço-tempo da webe conquista um novo território para a dança contemporânea. A qualquer hora, dança on-line. SPANGHERO, M. A dança dos encéfalos acesos . São Paulo: Itaú Cultural, 2003 (adaptado). Considerado o primeiro projeto de dança contemporânea concebido para a rede, esse trabalho é apresentado comoinovador por ","['adotar uma perspectiva conceitual como contraposição à tradição de grandes espetáculos. ', 'criar novas formas de financiamento ao utilizar a internet para divulgação das apresentações. ', 'privilegiar movimentos gerados por computação gráfica, com a substituição do palco pela tela. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211', 'produzir uma arte multimodal, com o intuito de ampliar as possibilidades de expressão estética. ', 'redefinir a extensão e o propósito do espetáculo para adaptá-lo ao perfil de diferentes usuários. Resolução Mini@tures é uma experiência artística que incorpora elementos do movimento (dança), computação,internet, vídeo, processo qualificado como“contaminação entre mídias”. Trata-se, portanto, deum trabalho de “arte multimodal” capaz de ampliaras possibilidades de sincretismo de modos deexpressão estética. Resposta: DD EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
34,B,"TEXTO I O mito da estiagem em São Paulo Os estoques de água doce são inesgotáveis, na medida em que são alimentados principalmente pelos oceanos,infinitos via evaporação e precipitação, ou seja, pelo ciclohidrológico, que depende de forças físicas as quais ohomem nunca poderá interromper. Enquanto existirem, ociclo funcionará e os estoques de água doce noscontinentes serão repostos indefinidamente. Obviamente que a água não se distribui equitativa - mente pelo planeta. Há regiões com muita água,normalmente na zona tropical, na qual a evaporação émaior, e regiões áridas, onde, por razões específicas dadinâmica climática, as taxas de evaporação são maioresdo que a precipitação, gerando déficit de reposição deestoques de água doce. Disponível em: www.cartanaescola.com.br Acesso em: 17 jan. 2015 (adaptado). TEXTO II O processo de sedimentação no fundo do lago de um reservatório é um processo lento. Os sedimentos vãoformando argila, que é uma rocha impermeável. Então, a água daquele lago não vai alimentar os aquíferos. Mesmo tendo muita quantidade de águasuperficial, ela não consegue penetrar no solo paraalimentar os aquíferos. Se não for usada no consumo, elavai simplesmente evaporar e vai cair em outro lugar,levada pelas correntes aéreas. Isso é outro motivo peloqual os aquíferos não conseguem recuperar seu nível,porque não recebem água. Disponível em: www.jornalopcao.com.br. Acesso em: 17 jan. 2015 (adaptado). Os textos I e II abordam a situação dos reservatórios de água doce do planeta. Entretanto, a divergência entre elesestá na ideia de que é possível ","['manter os estoques de água doce.', 'utilizar a água superficial para o consumo.', 'repor os estoques de água doce em regiões áridas.', 'reduzir as taxas de precipitação e evaporação da água.', 'equalizar a distribuição de água doce nas diferentes regiões. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211Resolução O texto I defende a ideia de que “os estoques de água doce são inesgotáveis”, pois estão subordinados ao“ciclo hidrológico”, que não pode ser alterado pelohomem. O texto II apresenta ideia discordante: se aágua não desaparece no planeta, pode, no entanto,deslocar-se e se depositar em outras partes do globo, oque indica um comprometimento na manutenção doseu estoque. Resposta: AA EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
35,D,"Reaprender a ler notícias Não dá mais para ler um jornal, revista ou assistir a um telejornal da mesma forma que fazíamos até o surgimentoda rede mundial de computadores. O Observatório da Imprensa antecipou isso lá nos idos de 1996 quando cunhou o slogan “V ocê nunca mais vai ler jornal do mesmo jeito”. De fato, hoje já não basta mais ler o que está escrito ou falado para estar bem informado. É preciso conhecer as entrelinhas e saber que não há objetividade e nem isenção absolutas, porque cada serhumano vê o mundo de uma forma diferente. Ter um péatrás passou a ser a regra básica número um de quempassa os olhos por uma primeira página, capa de revistaou chamadas de um noticiário na TV . Há uma diferença importante entre desconfiar de tudo e procurar ver o maior número possível de lados de ummesmo fato, dado ou evento. Apenas desconfiar nãoresolve porque se trata de uma atitude passiva. É claro,tudo começa com a dúvida, mas a partir dela é necessárioser proativo, ou seja, investigar, estudar, procurar oselementos ocultos que sempre existem numa notícia. Nocomeço é um esforço solitário que pode se tornar coletivoà medida que mais pessoas descobrem sua vulnera -bilidade informativa. Disponível em: www.observatoriodaimprensa.com.br. Acesso em 30 set. 2015 (adaptado). No texto, os argumentos apresentados permitem inferir que o objetivo do autor é convencer os leitores a ","['buscarem fontes de informação comprometidas com a verdade. ', 'privilegiarem notícias veiculadas em jornais de grande circulação. ', 'adotarem uma postura crítica em relação às informações recebidas. ', 'questionarem a prática jornalística anterior ao surgimento da internet. ', 'valorizarem reportagens redigidas com imparcialidade diante dos fatos. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211Resolução Ao afirmar que “é preciso conhecer as entrelinhas e saber que não há objetividade e nem isençãoabsolutas”, o autor tem por objetivo convencer osleitores a desenvolverem uma postura crítica emrelação às informações recebidas. Resposta: CC EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
36,B,"Não que Pelino fosse químico, longe disso; mas era sábio, era gramático. Ninguém escrevia em Tubiacangaque não levasse bordoada do Capitão Pelino, e mesmoquando se falava em algum homem notável lá no Rio, elenão deixava de dizer: “Não há dúvida! O homem temtalento, mas escreve: ‘um outro’, ‘de resto’...” E contraíaos lábios como se tivesse engolido alguma cousa amarga. Toda a vila de Tubiacanga acostumou-se a respeitar o solene Pelino, que corrigia e emendava as maiores glóriasnacionais. Um sábio... Ao entardecer, depois de ler um pouco o Sotero, o Candido de Figueiredo ou o Castro Lopes, e de terpassado mais uma vez a tintura nos cabelos, o velhomestre-escola saía vagarosamente de casa, muito abotoa -do no seu paletó de brim mineiro, e encaminhava-se paraa botica do Bastos a dar dous dedos de prosa. Conversaré um modo de dizer, porque era Pelino avaro de palavras,limitando-se tão-somente a ouvir. Quando, porém, doslábios de alguém escapava a menor incorreção delinguagem, intervinha e emendava. “Eu asseguro, dizia oagente do Correio, que…” Por aí, o mestre-escolaintervinha com mansuetude evangélica: “Não diga‘asseguro’, Senhor Bernardes; em português é garanto”. E a conversa continuava depois da emenda, para ser de novo interrompida por uma outra. Por essas e outras,houve muitos palestradores que se afastaram, mas Pelino,indiferente, seguro dos seus deveres, continuava o seuapostolado de vernaculismo. BARRETO, L. A Nova Califórnia. Disponível em: www.dominiopublico.gov.br. Acesso em: 24 jul. 2019. Do ponto de vista linguístico, a defesa da norma-padrão pelo personagem caracteriza-se por ","['contestar o ensino de regras em detrimento do conteúdo das informações. ', 'resgatar valores patrióticos relacionados às tradições da língua portuguesa. ', 'adotar uma perspectiva complacente em relação aos desvios gramaticais. ', 'invalidar os usos da língua pautados pelos preceitos da gramática normativa. ', 'desconsiderar diferentes níveis de formalidade nas situações de comunicação. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211Resolução O personagem Pelino funciona como uma caricatura ao purismo linguístico que desconsidera os diferentesníveis de formalidade os quais marcam as situações decomunicação. Resposta: EE EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
37,A,"A história do futebol brasileiro contém, ao longo de um século, registros de episódios racistas. Eis o paradoxo:se, de um lado, a atividade futebolística era depreciadaaos olhos da “boa sociedade” como profissão destinadaaos pobres, negros e marginais, de outro, achava-seinvestida do poder de representar e projetar a nação emescala mundial. A Copa do Mundo no Brasil, em 1950,viria a se constituir, nesse sentido, em uma raraoportunidade. Contudo, na decisão contra o Uruguaisobreveio o inesperado revés. As crônicas esportivaselegiam o goleiro Barbosa e o defensor Bigode comobodes expiatórios, “descarregando nas costas” dosjogadores os “prejuízos’ da derrota. Uma chibata moral,eis a sentença proferida no tribunal dos brancos. Nos anos1970, por não atender às expectativas normativassuscitadas pelo estereótipo do “bom negro”, Paulo CésarLima foi classificado como “jogador-problema”. Eleesboçava a revolta da chibata no futebol brasileiro.Enquanto Barbosa e Bigode, sem alternativa, suportaramo linchamento moral na derrota de 1950, Paulo Césarcontra-atacava os que pretendiam condená-lo peloinsucesso de 1974. O jogador assumia as cores e as causasdefendidas pela esquadra dos pretos em todas as esferasda vida social. “Sinto na pele esse racismo subjacente”,revelou à imprensa francesa: Isto é, ninguém ousapronunciar a palavra ‘racismo’. Mas posso garantir queele existe, mesmo na Seleção Brasileira”. Sua ousadiaconsistiu em pronunciar a palavra interdita no espaçosimbólico do discurso oficial para reafirmar o mito dademocracia racial. Disponível em: https://observatorioracialfutebol.com.br. Acesso em: 22 jun. 2019 (adaptado). O texto atribui o enfraquecimento do mito da democracia racial no futebol à ","['responsabilização de jogadores negros pela derrota na final da Copa de 1950. ', 'projeção mundial da nação por um esporte antes destinado aos pobres. ', 'depreciação de um esporte associado à marginalidade.', 'interdição da palavra “racismo” no contexto esportivo.', 'atitude contestadora de um “jogador-problema”. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211Resolução A declaração de Paulo César, “jogador-problema”, “sinto na pele esse racismo subjacente”, além demostrar uma atitude contestadora, derruba o mito dademocracia racial no Brasil. Resposta: EE EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
38,C,"MEIRELLES, V . Moema. Óleo sobre tela, 129 cm x 190 cm. Masp, São Paulo, 1866. Disponível em: www.masp.art.br. Acesso em: 13 ago. 2012 (adaptado). Nessa obra, que retrata uma cena de Caramuru , célebre poema épico brasileiro, a filiação à estética românticamanifesta-se na ","['exaltação do retrato fiel da beleza feminina.', 'tematização da fragilidade humana diante da morte.', 'ressignificação de obras do cânone literário nacional.', 'representação dramática e idealizada do corpo da índia.', 'oposição entre a condição humana e a natureza primi - tiva. Resolução O quadro Moema , do pintor brasileiro Victor Meireles, retrata a morte da personagem homônimada obra Caramuru , do Frei Santa Rita Durão. No poema, Moema morre afogada ao tentar alcançar onavio em que se encontra o homem amado. No quadroem questão, a morte da personagem é representada deforma “dramática”, como se pode verificar peladisposição de seu corpo, e “idealizada”, pela beleza desua imagem mesmo após a morte trágica. Resposta: DD EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
39,A,"Coincidindo com o Dia Internacional dos Direitos da Infância, foram apresentados diversos trabalhos quemostram as mudanças que afetam a vida das crianças. Umdesses estudos compara o que sonham e brincam ascrianças hoje em relação às dos anos 1990. E o que sedescobriu é que as crianças têm agora menos lazer e estãomais sobrecarregadas por deveres e atividades extracurri -culares do que as de 25 anos atrás. As crianças de hojenão só dedicam menos tempo para brincar, como também,quando brincam, a maioria não o faz com outras criançasno parque, na rua ou na praça, mas em casa e muitas vezessozinhas. E já não brincam tanto com brinquedos, mascom aparelhos eletrônicos, entre os quais predomina ojogo individual com a máquina. OLIV A, M. P. O direto das crianças ao lazer... e a crescer sem carências. El Pais , 20 nov. 2015 (adaptado). O texto indica que as transformações nas experiências lúdicas na infância ","['fomentaram as relações sociais entre as crianças.', 'tomaram o lazer uma prática difundida entre as crianças. ', 'incentivaram a criação de novos espaços para se divertir. ', 'promoveram uma vivência corporal menos ativa.', 'contribuíram para o aumento do tempo dedicado para brincar. Resolução O texto apresenta a mudança no comportamentoinfantil em relação ao lúdico, ao brincar. Segundo asinformações apresentadas, as crianças de hoje estão“sobrecarregadas por deveres e atividadesextracurriculares”, não têm, portanto, “tempo parabrincar” e nem vão a “parques, ruas ou praças”,dedicados ao lazer. Logo, elas ficam restritas aoâmbito doméstico e ao entretenimento com “aparelhoseletrônicos”, resultando em “uma vivência corporalmenos ativa”. Resposta: DD EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
40,C,"TEXTO I Correu à sala dos retratos, abriu o piano, sentou-se e espalmou as mãos no teclado. Começou a tocar algumacoisa própria, uma inspiração real e pronta, uma polca,uma polca buliçosa, como dizem os anúncios. Nenhumarepulsa da parte do compositor; os dedos iam arrancandoas notas, ligando-as, meneando-as; dir-se-ia que a musacompunha e bailava a um tempo. [...] Compunha só,teclando ou escrevendo, sem os vãos esforços da véspera,sem exasperação, sem nada pedir ao céu, sem interrogaros olhos de Mozart. Nenhum tédio. Vida, graça, novidade,escorriam-lhe da alma como de uma fonte perene. ASSIS, M. Um homem célebre. Disponível em: www.biblio.com.br. Acesso em: 2 jun. 2019. Texto II Um homem célebre expõe o suplício do músico popular que busca atingir a sublimidade da obra-primaclássica, e com ela a galeria dos imortais, mas que é traídopor uma disposição interior incontrolável que o empurraimplaca velmente na direção oposta. Pestana, célebre nossaraus, salões, bailes e ruas do Rio de Janeiro por suascomposições irresistivelmente dançantes, esconde-se dosrumores à sua volta num quarto povoado de ícones dagrande música europeia, mergulha nas sonatas doclassicismo vienense, prepara-se para o supremo saltocriativo e, quando dá por si, é o autor de mais umainelutável e saltitante polca. WISNIK. J. M. Machado maxixe: o caso Pestana. Teresa: revista de literatura brasileira, 2004 (adaptado). O conto de Machado de Assis faz uma referência velada ao maxixe, gênero musical inicialmente associado àescravidão e à mestiçagem. No Texto II, o conflito dopersonagem em compor obras do gênero é representativoda ","['pouca complexidade musical das composições ajustadas ao gosto do grande público. ', 'prevalência de referências musicais africanas no imaginário da população brasileira. ', 'incipiente atribuição de prestígio social a músicas instrumentais feitas para a dança. ', 'tensa relação entre o erudito e o popular na constituição da música brasileira. ', 'importância atribuída à música clássica na sociedade brasileira do século XIX. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211Resolução A música popular, a polca, não era o ideal almejado por Pestana, mas a sua inspiração o levava acontragosto a compor esse tipo de música. Isso oangustia, pois ele preferia ser compositor clássicoinferior a famoso e importante autor de maxixe,música sem prestígio intelectual, mas preferida pelopovo. Resposta: DD EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
41,D,"Devagar, devagarinho Desacelerar é preciso. Acelerar não é preciso. Afobados e voltados para o próprio umbigo, operamos,automatizados, falas robóticas e silêncios glaciais. Ilustrabem esse estado de espírito a música Sinal fechado (1969), de Paulinho da Viola. Trata-se da história de doissujeitos que se encontram inesperadamente em um sinalde trânsito. A conversa entre ambos, porém, se deu rápidae rasteira. Logo, os personagens se despedem, com apromessa de se verem em outra oportunidade. Percebe-se um registro de comunicação vazia e superficial, cujatônica foi o contato ligeiro e superficial construído pelosinterlocutores: “Olá, como vai? / Eu vou indo, e você,tudo bem? / Tudo bem, eu vou indo correndo, / pegarmeu lugar no futuro. E você? / Tudo bem, eu vou indo embusca de um sono / tranquilo, quem sabe? / Quantotempo... / Pois é, quanto tempo... / Me perdoe a pressa /é a alma dos nossos negócios... / Oh! Não tem de quê. /Eu também só ando a cem”. O culto à velocidade, no contexto apresentado, se coloca como fruto de um imediatismo processual quecelebra o alcance dos fins sem dimensionar a qualidadedos meios necessários para atingir determinadopropósito. Tal conjuntura favorece a lei do menor esforço— a comodidade — e prejudica a lei do maior esforço —a dignidade. Como modelo alternativo à cultura fast, temos o movimento slow life , cujo propósito, resumidamente, é conscientizar as pessoas de que a pressa é inimiga daperfeição e do prazer, buscando assim reeducar seussentidos para desfrutar melhor os sabores da vida. SILV A, M. F. L. Boletim UFMG , n. 1 749, set. 2011 (adaptado). Nesse artigo de opinião, a apresentação da letra da canção Sinal fechado é uma estratégia argumentativa que visa sensibilizar o leitor porque ","['adverte sobre os riscos que o ritmo acelerado da vida oferece. ', 'exemplifica o fato criticado no texto com uma situação concreta. ', 'contrapõe situações de aceleração e de serenidade na vida das pessoas. ', 'questiona o clichê sobre a rapidez e a aceleração da vida modema. ', 'apresenta soluções para a cultura da correria que as pessoas vivenciam hoje. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211Resolução O texto “Devagar, devagarinho” argumenta sobre o modo como a cultura do fastestá presente em nossa sociedade. Para ilustrar esse posicionamento, éapresentado um diálogo entre dois sujeitos, presentesna canção “Sinal Fechado” de Paulinho da Viola, queconversam de maneira fortuita, entrecortada e rápidanum farol de trânsito, ilustrativa dos argumentos dotexto. Resposta: BB EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
42,C,"O documentário O menino que fez um museu , direção de Sérgio Utsch, produção independente de brasileiros ebritânicos, gravado no Nordeste em 2016, maisprecisamente no distrito Dom Quintino, zona rural doCrato, foi premiado em Londres, pela Foreign Press Association (FPA), a associação de correspondentes estrangeiros mais antiga do mundo, fundada em 1888. De acordo com o diretor, O menino que fez um museu foi o único trabalho produzido por equipes fora do eixoEstados Unidos-Europa entre os finalistas. O documen -tário conta a história de um Brasil profundo,desconhecido até mesmo por muitos brasileiros. Éapresentado com o carisma de Pedro Lucas Feitosa, 11anos. Quando tinha 10 anos, Pedro Lucas criou o Museu de Luiz Gonzaga, que fica no distrito de Dom Quintino. Aideia surgiu após uma visita que o garoto fez, em 2013,quando tinha 8 anos, ao Museu do Gonzagão, em Exu,Pernambuco. Pedro decidiu criar o próprio lugar deexposição para homenagear o rei e o local escolhido foia casa da sua bisavó já falecida, que fica ao lado da casadele, na rua Alto de Antena. Disponível em: www.opovo.com.br. Acesso em: 18 abr. 2018. No segundo parágrafo, uma citação afirma que o documentário “foi o único trabalho produzido por equipesfora do eixo Estados Unidos-Europa entre os finalistas”.No texto, esse recurso expressa uma estratégia argu -mentativa que reforça a ","['originalidade da iniciativa de homenagem à vida e à obra de Luiz Gonzaga. ', 'falta de concorrentes ao prêmio de uma das associações mais antigas do mundo. ', 'proeza da premiação de uma história ambientada no interior do Nordeste brasileiro. ', 'escassez de investimentos para a produção cinematográfica independente no país. ', 'importância da parceria entre brasileiros e britânicos para a realização das filmagens. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211Resolução No segundo parágrafo, ao mencionar que o documentário O menino que fez um museu “foi o único trabalho produzido por equipes fora do eixo EstadosUnidos-Europa entre os finalistas”, evidencia-se, notexto, como estratégia argumentativa, a façanha de talpremiação, uma vez que se trata de uma históriaambientada no interior do Nordeste do Brasil. Resposta: CC EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
43,D,"A volta do marido pródigo — Bom dia, seu Marrinha! Como passou de ontem?— Bem. Já sabe, não é? Só ganha meio dia. [...]Lá além, Generoso cotuca Tercino:— [...] Vai em festa, dorme que-horas, e, quando chega, ainda é todo enfeitado e salamistrão!... — Que é que hei de fazer, seu Marrinha... Amanheci com uma nevralgia... Fiquei com cisma de apanharfriagem... — Hum...— Mas o senhor vai ver como eu toco o meu serviço e ainda faço este povo trabalhar... [...]Pintão suou para desprender um pedrouço, e teve de pular para trás, para que a laje lhe não esmagasse um pé.Pragueja: — Quem não tem brio engorda!— É... Esse sujeito só é isso, e mais isso... — opina Sidu. —Também, tudo p’ra ele sai bom, e no fim dá certo... — diz Correia, suspirando e retomando o enxadão. —“P’ra uns, as vacas morrem ... p’ra outros até boi pega aparir...”. Seu Marra já concordou:— Está bem, seu Laio, por hoje, como foi por doença, eu aponto o dia todo. Que é a última vez!... E agora, deixade conversa fiada e vai pegando a ferramenta! ROSA, J. G. Sagarana. Rio de Janeiro: José Olympio, 1967. Esse texto tem importância singular como patrimônio linguístico para a preservação da cultura nacional devido ","['à menção a enfermidades que indicam falta de cuidado pessoal. ', 'à referência a profissões já extintas que caracterizam a vida no campo. ', 'aos nomes de personagens que acentuam aspectos de sua personalidade. ', 'ao emprego de ditados populares que resgatam memórias e saberes coletivos. ', 'às descrições de costumes regionais que desmistificam crenças e superstições. EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRROO//22002211Resolução O trecho do conto “A volta do marido pródigo”, de Guimarães Rosa, evidencia o uso do seguinte ditadopopular: “P’ra uns, as vacas morrem ... p’ra outrosaté boi pega a parir...”. A fala destacada pertence aopatrimônio cultural linguístico brasileiro e tem afunção de difundir “memórias e saberes coletivos”como se nota também em “Quem não tem brioengorda!” Resposta: DD EENNEEMM -- 11..OODDIIAA-- NNOOVVEEMMBBRR']"
